id	filename	md5	size	state
f6c1c0b4-8fa1-43c7-857b-cc82a9cb3c34	39b843a2-c29f-4f3a-9f2f-045aacaa9bf9.wxs.varscan2.raw_somatic_mutation.vcf.gz	7152e9c74a3a8283d202ecf88c760425	82941	released
0f5d87ce-6d72-45af-9ffa-e50b6bc77e48	CPTAC_2.7e921ce8-c592-4d0c-b74d-5bdc6e4fa183.wxs.VarScan2.somatic_annotation.vcf.gz	7f8d8f541850f862132c415b9cfcddc1	543388	released
d2673b31-a27c-4d6a-93b0-5a6bcdd032ad	ccc99908-4d07-4f85-980c-d4e28331a4a3.wxs.MuTect2.aliquot.maf.gz	175229159a3639814edb74777a51494b	9989948	released
cd7465e9-7cc9-4bc5-990d-b9b69547bf58	CPTAC_2.fb70af1e-42ed-4b2b-bf0e-944cb473844a.wxs.MuTect2.somatic_annotation.vcf.gz	ef5b548145827cac9c311fa9f99f5b47	8472717	released
a0580d72-b8ea-49a5-89a7-4920929f0a07	d7fd49f5-358f-489e-bc7c-67178f085e47.rna_seq.transcriptome.gdc_realn.bam	7b2cbee329f8bc560c13c86e37d74dba	8613125534	released
ace5e022-7942-4654-9967-bdd2c013dfdf	d7fd49f5-358f-489e-bc7c-67178f085e47.rna_seq.augmented_star_gene_counts.tsv	4b02e21d460d7292de6128698de31295	4198094	released
b2d4c124-e318-4edf-8da3-09b03439dc94	d7fd49f5-358f-489e-bc7c-67178f085e47.rna_seq.star_splice_junctions.tsv.gz	c5baec659630da7367c7a1fc0eb9bfb5	2751026	released
34f08ed2-0c7d-487e-b1f5-710d59b45f2a	cefac5fb-86d9-41fa-bcba-ca7ffdc3d73d.mirnaseq.isoforms.quantification.txt	5daef4375d1e20798fdf5ce61519e5ba	501690	released
fbcbfd60-8620-4c93-af52-4ab2a77ec6ad	CPTAC_2.a9dd6add-d51b-4c5f-98c6-57223ab1c720.wxs.Pindel.somatic_annotation.vcf.gz	8bf8510e5867fe22a7443470db9e5f56	370751	released
8a201fb0-03ec-48e0-b20c-4df4ba63bba3	920d6141-41e5-4190-84b6-1c24b75e0183.wxs.VarScan2.aliquot.maf.gz	0c4ed365a849923b0b96aea71a93f2d2	476966	released
586b815e-b432-4560-9e3a-b5e48913592f	346b6178-a292-4b2d-a704-65e7c4575381.wxs.pindel.raw_somatic_mutation.vcf.gz	8c58669c196b9f732beb35feb17d8061	54064	released
4d721181-3c46-470f-89a4-6a547f271ec2	CPTAC-2.7c31193a-6d00-4f33-bd27-a5a96e7eaa55.star_fusion.rna_fusion.tsv	0ab29d455a257d440b21abb7bce4b97a	861	released
ae6b633a-ff7c-4513-8ac9-f9fb7b63740a	CPTAC_2.bdcd0daa-55c6-4506-b4f0-8c42e130ef89.wxs.MuSE.somatic_annotation.vcf.gz	85deb73b9dbddce03a3fec0c37aecc8b	347445	released
905cafa3-37f0-41c9-84c9-822505b4db37	39b843a2-c29f-4f3a-9f2f-045aacaa9bf9.wxs.muse.raw_somatic_mutation.vcf.gz	dde49c3da900d918d376e14608cad8b8	45673	released
