Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Splice_Site,Translation_Start_Site,Total_Silenced
FZD3,0,0,0,0,1,0,0,0,0,1
FZD10,1,0,0,0,0,0,0,0,0,1
FUT9,0,0,0,0,0,1,0,0,0,1
FUT6,0,0,0,0,1,0,0,0,0,1
FTCD,0,0,0,0,1,0,0,0,0,1
FSTL5,0,0,0,0,1,0,0,0,0,1
FCRL2,0,0,0,0,0,1,0,0,0,1
FCRL1,0,0,0,0,1,0,0,0,0,1
FCN2,0,0,0,0,0,0,0,1,0,1
FCER2,0,0,0,0,1,0,0,0,0,1
FBXW10B,0,0,0,0,1,0,0,0,0,1
FBXW10,0,0,0,0,1,0,0,0,0,1
FBXO47,0,0,0,0,1,0,0,0,0,1
FBXO43,1,0,0,0,0,0,0,0,0,1
GARIN1B,0,0,0,0,1,0,0,0,0,1
GAPT,0,0,0,0,1,0,0,0,0,1
GAP43,0,0,0,0,1,0,0,0,0,1
GAN,0,0,0,0,1,0,0,0,0,1
GALNTL6,0,0,0,0,1,0,0,0,0,1
GALNT18,0,0,0,0,0,0,0,1,0,1
GALNT16,0,0,0,0,1,0,0,0,0,1
GALNT13,0,0,0,0,1,0,0,0,0,1
GALNT12,0,0,0,0,1,0,0,0,0,1
GAL3ST1,0,0,0,0,1,0,0,0,0,1
GADL1,0,0,0,0,1,0,0,0,0,1
GABRQ,0,0,0,0,1,0,0,0,0,1
GABRG3,0,0,0,0,0,1,0,0,0,1
GABRG2,0,0,0,0,1,0,0,0,0,1
GABRB3,0,0,0,0,1,0,0,0,0,1
GABRA5,0,0,0,0,1,0,0,0,0,1
FAM90A1,0,0,0,0,1,0,0,0,0,1
FAM83E,0,0,0,0,0,1,0,0,0,1
FAM83B,0,0,0,0,1,0,0,0,0,1
FAM83A,0,0,0,0,1,0,0,0,0,1
FAM65C,0,0,0,0,1,0,0,0,0,1
GCM1,0,0,0,0,1,0,0,0,0,1
GCGR,0,0,0,0,1,0,0,0,0,1
GBX1,0,0,0,0,1,0,0,0,0,1
GBGT1,0,0,0,0,0,0,0,1,0,1
GATSL3,0,0,0,0,1,0,0,0,0,1
GATA6,0,0,0,0,1,0,0,0,0,1
GATA4,0,0,0,0,1,0,0,0,0,1
GATA2,0,0,0,0,1,0,0,0,0,1
GAS2L2,0,0,0,0,1,0,0,0,0,1
GARIN5B,0,0,0,0,1,0,0,0,0,1
GARIN4,0,0,0,0,1,0,0,0,0,1
GJA5,0,0,0,0,1,0,0,0,0,1
GJA3,0,0,0,0,1,0,0,0,0,1
GJA10,0,0,0,0,1,0,0,0,0,1
GIPC2,0,0,0,0,1,0,0,0,0,1
GFY,0,0,0,0,1,0,0,0,0,1
GFOD1,0,0,1,0,0,0,0,0,0,1
GFI1,0,0,0,0,1,0,0,0,0,1
GFAP,0,0,0,0,1,0,0,0,0,1
GDA,0,0,0,0,1,0,0,0,0,1
FBF1,0,0,0,0,1,0,0,0,0,1
FAXC,0,0,0,0,1,0,0,0,0,1
FAT1,0,0,0,0,1,0,0,0,0,1
FANCE,0,0,0,0,1,0,0,0,0,1
FANCC,0,0,0,0,1,0,0,0,0,1
FANCB,0,0,0,0,1,0,0,0,0,1
FAM9C,0,0,0,0,1,0,0,0,0,1
GLYAT,0,0,0,0,1,0,0,0,0,1
GLTSCR1L,0,0,0,0,1,0,0,0,0,1
GLT1D1,0,0,0,0,1,0,0,0,0,1
GLS2,0,0,0,0,1,0,0,0,0,1
GLP2R,0,0,0,0,1,0,0,0,0,1
GLP1R,0,0,0,0,1,0,0,0,0,1
GLIPR1L2,0,0,0,0,1,0,0,0,0,1
GLI3,0,0,0,0,1,0,0,0,0,1
GLI2,0,0,0,0,1,0,0,0,0,1
GLDC,0,0,0,0,1,0,0,0,0,1
GLB1L3,0,0,0,0,1,0,0,0,0,1
GJD2,0,0,0,0,1,0,0,0,0,1
GJC3,0,0,0,0,0,1,0,0,0,1
GJB6,0,0,0,0,1,0,0,0,0,1
GJB4,0,0,0,0,1,0,0,0,0,1
GJA8,0,0,0,0,1,0,0,0,0,1
FAM186B,0,0,0,0,1,0,0,0,0,1
FAM178B,0,0,0,0,1,0,0,0,0,1
FAM177B,0,0,0,0,1,0,0,0,0,1
FAM171A1,0,0,0,0,1,0,0,0,0,1
FAM163A,0,0,0,0,1,0,0,0,0,1
GPR110,0,0,0,0,1,0,0,0,0,1
GPER1,0,0,0,0,1,0,0,0,0,1
GPC5,0,0,0,0,1,0,0,0,0,1
GPC3,0,0,0,0,1,0,0,0,0,1
GPBAR1,0,0,0,0,1,0,0,0,0,1
GP6,0,0,0,0,0,0,0,1,0,1
GOLGA8S,0,0,0,0,1,0,0,0,0,1
GOLGA8M,0,0,0,0,1,0,0,0,0,1
GOLGA8I,0,0,0,0,1,0,0,0,0,1
GNRH2,0,0,0,0,1,0,0,0,0,1
GNA14,0,0,0,0,1,0,0,0,0,1
GPR173,0,0,0,0,1,0,0,0,0,1
GPR150,0,0,0,0,1,0,0,0,0,1
GPR148,0,0,0,0,1,0,0,0,0,1
GPR146,0,0,0,0,1,0,0,0,0,1
GPR142,0,0,0,0,1,0,0,0,0,1
GPR141,0,0,1,0,0,0,0,0,0,1
GPR133,0,0,0,0,1,0,0,0,0,1
GPR126,0,0,0,0,0,0,0,1,0,1
GPR123,0,0,0,0,1,0,0,0,0,1
FAM46D,0,0,0,0,1,0,0,0,0,1
FAM43A,0,0,0,0,1,0,0,0,0,1
FAM3D,0,0,0,0,1,0,0,0,0,1
FAM227A,0,0,0,0,1,0,0,0,0,1
FAM221B,0,0,0,0,1,0,0,0,0,1
FAM209B,0,0,0,0,1,0,0,0,0,1
FAM209A,0,0,0,0,1,0,0,0,0,1
GPR31,0,0,0,0,1,0,0,0,0,1
GPR21,0,0,0,0,1,0,0,0,0,1
GPR20,0,0,0,0,1,0,0,0,0,1
GPR176,0,0,0,0,1,0,0,0,0,1
FAM161A,0,0,0,0,1,0,0,0,0,1
FAM132B,0,0,0,0,1,0,0,0,0,1
FAM107A,0,0,0,0,1,0,0,0,0,1
FAIM2,0,0,0,0,1,0,0,0,0,1
FA2H,0,0,0,0,1,0,0,0,0,1
F7,0,0,0,0,1,0,0,0,0,1
F5,0,0,0,0,1,0,0,0,0,1
F2RL3,0,0,0,0,1,0,0,0,0,1
F2RL1,0,0,0,0,1,0,0,0,0,1
F2,0,0,0,0,1,0,0,0,0,1
F11,0,0,0,0,1,0,0,0,0,1
EYA4,0,0,0,0,1,0,0,0,0,1
EYA1,0,0,0,0,1,0,0,0,0,1
EXTL1,0,0,0,0,1,0,0,0,0,1
EXOC3L4,0,0,0,0,1,0,0,0,0,1
EXOC3L1,0,0,0,0,1,0,0,0,0,1
EVPLL,0,0,0,0,1,0,0,0,0,1
EVI5,1,0,0,0,0,0,0,0,0,1
EVC2,0,0,0,0,1,0,0,0,0,1
ESX1,0,0,0,0,1,0,0,0,0,1
ESRRG,0,0,0,0,1,0,0,0,0,1
ESPNL,0,0,0,0,1,0,0,0,0,1
GPRIN1,0,0,0,0,1,0,0,0,0,1
GPRC5C,0,0,0,0,1,0,0,0,0,1
GPR97,0,0,0,0,1,0,0,0,0,1
GPR85,0,0,0,0,1,0,0,0,0,1
GPR82,0,0,0,0,1,0,0,0,0,1
GPR34,0,0,0,0,1,0,0,0,0,1
EPHA7,0,0,0,0,1,0,0,0,0,1
GSTA1,0,0,0,0,1,0,0,0,0,1
GSG1L,0,0,0,0,1,0,0,0,0,1
GSG1,0,0,0,0,1,0,0,0,0,1
GRXCR1,0,0,0,0,1,0,0,0,0,1
GRM7,0,0,0,0,1,0,0,0,0,1
GRM2,0,0,0,0,1,0,0,0,0,1
GRIP1,0,0,0,0,1,0,0,0,0,1
GRIN3A,0,0,0,0,1,0,0,0,0,1
GRIN2D,0,0,0,0,1,0,0,0,0,1
GRIN2B,0,0,0,0,1,0,0,0,0,1
GREM2,0,0,0,0,1,0,0,0,0,1
GRB14,0,0,0,0,1,0,0,0,0,1
GRASP,0,0,0,0,1,0,0,0,0,1
GPRIN3,0,0,0,0,1,0,0,0,0,1
GPRIN2,0,0,0,0,1,0,0,0,0,1
HACE1,0,0,0,0,1,0,0,0,0,1
HABP2,0,0,0,0,1,0,0,0,0,1
H1FNT,0,0,0,0,1,0,0,0,0,1
GZMM,0,0,0,0,1,0,0,0,0,1
GUCY2F,0,0,0,0,0,1,0,0,0,1
GTSF1,0,0,0,0,1,0,0,0,0,1
ESPN,0,0,0,0,1,0,0,0,0,1
ESM1,0,0,0,0,1,0,0,0,0,1
ESCO2,0,0,0,0,1,0,0,0,0,1
ERCC6L2,0,0,0,0,1,0,0,0,0,1
ERCC6,0,0,0,0,1,0,0,0,0,1
ERAS,0,0,0,0,1,0,0,0,0,1
EPPK1,0,0,0,0,1,0,0,0,0,1
EPM2A,0,0,0,0,1,0,0,0,0,1
EPHB6,0,0,0,0,1,0,0,0,0,1
EPHB2,0,0,0,0,1,0,0,0,0,1
HIC2,0,0,0,0,1,0,0,0,0,1
HIC1,0,0,0,0,1,0,0,0,0,1
HHIP,0,0,0,0,1,0,0,0,0,1
HHEX,0,0,0,0,1,0,0,0,0,1
HGFAC,0,0,0,0,1,0,0,0,0,1
HEYL,0,0,0,0,1,0,0,0,0,1
HES7,0,0,0,0,1,0,0,0,0,1
HERC5,0,0,0,0,1,0,0,0,0,1
HEPH,0,0,0,0,1,0,0,0,0,1
HDC,0,0,0,0,1,0,0,0,0,1
HDAC9,0,0,0,0,1,0,0,0,0,1
HDAC4,0,0,0,0,1,0,0,0,0,1
HCN4,0,0,0,0,1,0,0,0,0,1
HAS1,0,0,0,0,1,0,0,0,0,1
HAPLN2,0,0,0,0,1,0,0,0,0,1
HAO1,0,0,0,0,1,0,0,0,0,1
ENPEP,0,0,0,0,1,0,0,0,0,1
ENO3,0,0,0,0,1,0,0,0,0,1
HIST3H2BB,0,0,0,0,1,0,0,0,0,1
HIST2H3D,0,0,0,0,1,0,0,0,0,1
HIST1H4I,0,0,0,0,1,0,0,0,0,1
HIST1H4C,0,0,0,0,1,0,0,0,0,1
HIST1H3J,0,0,0,0,1,0,0,0,0,1
HIST1H3G,0,0,0,0,1,0,0,0,0,1
HIST1H3D,0,0,0,0,1,0,0,0,0,1
HIST1H3C,0,0,0,0,1,0,0,0,0,1
HIST1H3B,0,0,0,0,1,0,0,0,0,1
HIST1H2BO,0,0,0,0,1,0,0,0,0,1
HIST1H2AM,0,0,0,0,1,0,0,0,0,1
HIST1H2AI,0,0,0,0,1,0,0,0,0,1
HIST1H1D,0,0,0,0,1,0,0,0,0,1
HIPK3,0,0,0,0,0,1,0,0,0,1
HNF4A,0,0,0,0,1,0,0,0,0,1
HMX1,0,0,0,0,1,0,0,0,0,1
HLF,0,0,0,0,1,0,0,0,0,1
HKDC1,0,0,0,0,1,0,0,0,0,1
HK3,0,0,0,0,1,0,0,0,0,1
HIVEP3,0,0,0,0,1,0,0,0,0,1
HIVEP1,1,0,0,0,0,0,0,0,0,1
EPHA10,0,0,0,0,1,0,0,0,0,1
EPB41L1,1,0,0,0,0,0,0,0,0,1
EP300,0,0,0,0,1,0,0,0,0,1
ENTREP2,0,0,0,0,1,0,0,0,0,1
ENTREP1,0,0,0,0,1,0,0,0,0,1
ENTPD2,0,0,0,0,1,0,0,0,0,1
ENTHD1,0,0,0,0,1,0,0,0,0,1
ENPP6,0,0,0,0,1,0,0,0,0,1
ENPP4,0,0,0,0,1,0,0,0,0,1
HS3ST1,0,0,0,0,1,0,0,0,0,1
HRH4,0,0,0,0,1,0,0,0,0,1
HRH3,0,0,0,0,0,1,0,0,0,1
HRH1,0,0,0,0,1,0,0,0,0,1
HR,0,0,0,0,1,0,0,0,0,1
HPGDS,0,0,0,0,1,0,0,0,0,1
HP,0,0,0,0,0,1,0,0,0,1
HOXD4,0,0,0,0,1,0,0,0,0,1
HOXD13,0,0,0,0,1,0,0,0,0,1
HOXD10,0,0,0,0,1,0,0,0,0,1
HOXC13,0,0,0,0,1,0,0,0,0,1
HOXB4,0,0,0,0,1,0,0,0,0,1
HOXB13,0,0,0,0,1,0,0,0,0,1
HOXA6,0,0,0,0,1,0,0,0,0,1
HOXA5,0,0,0,0,1,0,0,0,0,1
HNF4G,0,0,0,0,1,0,0,0,0,1
ELAVL4,0,0,0,0,1,0,0,0,0,1
ELAVL3,0,0,0,0,0,1,0,0,0,1
ELANE,0,0,0,0,1,0,0,0,0,1
IGF2BP2,0,0,0,0,1,0,0,0,0,1
IGF2,0,0,0,0,1,0,0,0,0,1
IGF1,0,0,0,0,1,0,0,0,0,1
IGDCC3,0,0,0,0,1,0,0,0,0,1
IFNLR1,0,0,0,0,1,0,0,0,0,1
IFIT1B,0,0,0,0,1,0,0,0,0,1
IFFO1,0,0,0,0,1,0,0,0,0,1
IBSP,0,0,0,0,1,0,0,0,0,1
HUS1B,0,0,0,0,1,0,0,0,0,1
HTR6,0,0,0,0,1,0,0,0,0,1
HSPA4L,0,0,0,0,1,0,0,0,0,1
HSPA12B,0,0,0,0,1,0,0,0,0,1
HSF5,0,0,0,0,1,0,0,0,0,1
IL10,0,0,0,0,1,0,0,0,0,1
IKZF2,0,0,0,0,1,0,0,0,0,1
IGSF21,0,0,0,0,1,0,0,0,0,1
IGLON5,0,0,0,0,1,0,0,0,0,1
IGFBPL1,1,0,0,0,0,0,0,0,0,1
IGFALS,0,0,0,0,0,1,0,0,0,1
ENDOU,0,0,0,0,1,0,0,0,0,1
EMX2,0,0,0,0,1,0,0,0,0,1
EMX1,0,0,0,0,1,0,0,0,0,1
EMR3,0,0,0,0,1,0,0,0,0,1
EMR1,0,0,0,0,0,0,0,1,0,1
EMILIN1,0,0,0,0,1,0,0,0,0,1
ELOVL2,0,0,0,0,1,0,0,0,0,1
ELN,0,0,0,0,1,0,0,0,0,1
ELMOD1,0,0,0,0,1,0,0,0,0,1
ELMO1,0,0,0,0,1,0,0,0,0,1
IL20RB,0,0,0,0,0,1,0,0,0,1
IL20RA,0,0,0,0,1,0,0,0,0,1
IL1RAP,0,0,0,0,1,0,0,0,0,1
IL17RD,0,0,0,0,1,0,0,0,0,1
EGFR,0,0,0,0,1,0,0,0,0,1
EFR3B,0,0,0,0,1,0,0,0,0,1
EFHB,0,0,0,0,1,0,0,0,0,1
EFCAB6,0,0,0,0,1,0,0,0,0,1
EFCAB3,0,0,0,0,1,0,0,0,0,1
EDA2R,0,0,0,0,1,0,0,0,0,1
EBF2,0,0,0,0,1,0,0,0,0,1
IL17B,0,0,0,0,1,0,0,0,0,1
IL13RA2,0,0,0,0,1,0,0,0,0,1
IL12RB2,0,0,0,0,1,0,0,0,0,1
IL12B,0,0,0,0,1,0,0,0,0,1
IL11,0,0,0,0,1,0,0,0,0,1
IQGAP2,0,0,0,0,1,0,0,0,0,1
IQCH,0,0,0,0,1,0,0,0,0,1
IQCD,0,0,0,0,1,0,0,0,0,1
IPCEF1,0,0,0,0,1,0,0,0,0,1
IP6K3,0,0,0,0,1,0,0,0,0,1
INSRR,0,0,0,0,1,0,0,0,0,1
INSR,0,0,0,0,1,0,0,0,0,1
INSM2,0,0,0,0,1,0,0,0,0,1
INSC,0,0,0,0,1,0,0,0,0,1
INPP5J,0,0,0,0,1,0,0,0,0,1
INPP5D,0,0,0,0,1,0,0,0,0,1
IL5,0,0,0,0,1,0,0,0,0,1
IL36B,0,0,0,0,1,0,0,0,0,1
IL31RA,0,0,0,0,1,0,0,0,0,1
IL27,0,0,0,0,1,0,0,0,0,1
IL23R,0,0,0,0,1,0,0,0,0,1
ITIH1,0,0,0,0,1,0,0,0,0,1
ITGBL1,0,0,0,0,1,0,0,0,0,1
ITGB6,0,0,0,0,1,0,0,0,0,1
ITGA9,0,0,0,0,1,0,0,0,0,1
ITGA8,0,0,0,0,1,0,0,0,0,1
ITGA7,0,0,0,0,0,1,0,0,0,1
ITGA2,0,0,0,0,1,0,0,0,0,1
ITGA10,0,0,0,0,1,0,0,0,0,1
ISPD,0,0,0,0,1,0,0,0,0,1
ISM2,0,0,0,0,1,0,0,0,0,1
ISLR2,0,0,0,0,1,0,0,0,0,1
ISL2,0,0,0,0,1,0,0,0,0,1
IRX6,0,0,0,0,1,0,0,0,0,1
IRX1,0,0,0,0,1,0,0,0,0,1
IRS1,0,1,0,0,0,0,0,0,0,1
IRG1,0,0,0,0,1,0,0,0,0,1
JPH3,0,0,0,0,1,0,0,0,0,1
JPH1,0,0,0,0,1,0,0,0,0,1
JAKMIP2,0,0,0,0,1,0,0,0,0,1
IYD,0,0,0,0,1,0,0,0,0,1
ITPR2,0,0,0,0,1,0,0,0,0,1
ITPKA,0,0,0,0,1,0,0,0,0,1
ITLN1,0,0,0,0,1,0,0,0,0,1
EBF1,0,0,0,0,1,0,0,0,0,1
E2F7,0,0,0,0,1,0,0,0,0,1
DZIP1,0,0,0,0,1,0,0,0,0,1
DYNC1I1,0,0,0,0,1,0,0,0,0,1
DUSP8,0,0,0,0,1,0,0,0,0,1
DUSP15,0,0,0,0,1,0,0,0,0,1
DUOXA1,0,0,0,0,1,0,0,0,0,1
DUOX1,0,0,0,0,1,0,0,0,0,1
DTNA,0,0,0,0,1,0,0,0,0,1
DRC12,0,0,0,0,1,0,0,0,0,1
DRC1,0,0,0,0,1,0,0,0,0,1
KCNG2,0,0,0,0,1,0,0,0,0,1
KCNF1,0,0,0,0,1,0,0,0,0,1
KCND3,0,0,0,0,1,0,0,0,0,1
KCND2,0,0,0,0,1,0,0,0,0,1
KCND1,0,0,0,0,1,0,0,0,0,1
KCNC3,0,0,0,0,1,0,0,0,0,1
KCNAB1,0,0,0,0,1,0,0,0,0,1
KCNA6,0,0,0,0,1,0,0,0,0,1
KCNA3,0,0,0,0,1,0,0,0,0,1
KCNA1,0,0,0,0,1,0,0,0,0,1
KBTBD3,0,0,0,0,1,0,0,0,0,1
KANK4,0,0,0,0,1,0,0,0,0,1
KALRN,0,0,0,0,1,0,0,0,0,1
KAL1,0,0,0,0,1,0,0,0,0,1
KCNJ14,0,0,0,0,1,0,0,0,0,1
KCNJ12,0,0,0,0,1,0,0,0,0,1
KCNJ11,0,0,0,0,1,0,0,0,0,1
KCNJ10,0,0,0,0,1,0,0,0,0,1
KCNJ1,0,0,0,0,1,0,0,0,0,1
DSG4,0,0,0,0,0,1,0,0,0,1
DSG3,0,0,0,0,1,0,0,0,0,1
DSG2,0,0,0,0,1,0,0,0,0,1
DSEL,0,0,0,0,1,0,0,0,0,1
DSCAML1,0,0,0,0,1,0,0,0,0,1
DSC3,1,0,0,0,0,0,0,0,0,1
DSC2,0,0,0,0,1,0,0,0,0,1
DRGX,0,0,0,0,1,0,0,0,0,1
DRD5,0,0,0,0,1,0,0,0,0,1
DRD4,0,0,0,0,1,0,0,0,0,1
DRD3,0,0,0,0,1,0,0,0,0,1
KEL,0,0,0,0,1,0,0,0,0,1
KDR,0,0,0,0,1,0,0,0,0,1
KDM8,0,0,0,0,1,0,0,0,0,1
KCTD21,0,0,0,0,1,0,0,0,0,1
KCTD16,0,0,0,0,1,0,0,0,0,1
KCNV1,0,0,0,0,1,0,0,0,0,1
KCNS1,0,0,0,0,1,0,0,0,0,1
KCNQ5,0,0,0,0,1,0,0,0,0,1
KCNQ3,0,0,0,0,1,0,0,0,0,1
KCNN2,0,0,0,0,1,0,0,0,0,1
KCNMB1,0,0,0,0,1,0,0,0,0,1
KCNK9,0,0,0,0,1,0,0,0,0,1
KCNK5,0,0,0,0,1,0,0,0,0,1
KCNK3,0,0,0,0,1,0,0,0,0,1
KCNK13,0,0,0,0,1,0,0,0,0,1
KCNJ3,0,0,0,0,1,0,0,0,0,1
DNM3,0,0,0,0,1,0,0,0,0,1
KIAA1755,1,0,0,0,0,0,0,0,0,1
KIAA1683,0,0,0,0,1,0,0,0,0,1
KIAA1586,0,0,0,0,1,0,0,0,0,1
KIAA1462,0,0,0,0,1,0,0,0,0,1
KIAA1377,0,0,0,0,0,1,0,0,0,1
KIAA1324,0,0,0,0,1,0,0,0,0,1
KIAA1033,0,0,0,0,1,0,0,0,0,1
KIAA1024,0,0,0,0,1,0,0,0,0,1
KIAA0825,0,0,0,0,1,0,0,0,0,1
KIAA0586,1,0,0,0,0,0,0,0,0,1
KIAA0513,0,0,0,0,1,0,0,0,0,1
KIAA0408,0,0,0,0,1,0,0,0,0,1
KIAA0319,0,0,0,0,0,1,0,0,0,1
KHDRBS3,0,0,0,0,1,0,0,0,0,1
KERA,0,0,0,0,1,0,0,0,0,1
KIF16B,0,0,0,0,1,0,0,0,0,1
KIF13B,0,0,0,0,1,0,0,0,0,1
KIF12,0,0,0,0,1,0,0,0,0,1
DPYS,0,0,0,0,1,0,0,0,0,1
DPPA4,0,0,0,0,1,0,0,0,0,1
DPP6,0,0,0,0,1,0,0,0,0,1
DPP10,0,0,0,0,1,0,0,0,0,1
DPEP2,0,0,0,0,1,0,0,0,0,1
DPEP1,0,0,0,0,1,0,0,0,0,1
DOPEY2,0,0,0,0,1,0,0,0,0,1
DOK6,0,0,0,0,1,0,0,0,0,1
DOCK8,0,0,0,0,1,0,0,0,0,1
DOCK4,0,0,0,0,1,0,0,0,0,1
DOCK3,0,0,0,0,1,0,0,0,0,1
DOCK2,0,0,0,0,1,0,0,0,0,1
DNMT3L,0,0,0,0,0,0,0,1,0,1
KITLG,0,0,0,0,1,0,0,0,0,1
KIF5C,0,0,0,0,0,0,0,1,0,1
DNM1,0,0,0,0,1,0,0,0,0,1
DNASE2B,0,0,0,0,1,0,0,0,0,1
DNASE1L3,0,0,0,0,1,0,0,0,0,1
DNAL1,1,0,0,0,0,0,0,0,0,1
DNAJC6,0,0,0,0,1,0,0,0,0,1
DNAJC28,0,0,1,0,0,0,0,0,0,1
DNAJB5,0,0,0,0,1,0,0,0,0,1
DNAJB13,0,0,0,0,1,0,0,0,0,1
DNAI1,0,0,0,0,1,0,0,0,0,1
KIF25,0,0,0,0,1,0,0,0,0,1
KIF24,0,0,0,0,1,0,0,0,0,1
KIF21A,0,0,0,0,1,0,0,0,0,1
KIF1A,0,0,0,0,1,0,0,0,0,1
KIF17,0,0,0,0,1,0,0,0,0,1
KLK2,0,0,0,0,1,0,0,0,0,1
KLK15,0,0,0,0,1,0,0,0,0,1
KLK10,0,0,0,0,1,0,0,0,0,1
KLK1,0,0,0,0,1,0,0,0,0,1
KLHL41,0,0,0,0,1,0,0,0,0,1
KLHL33,0,0,0,0,1,0,0,0,0,1
KLHL32,0,0,0,0,1,0,0,0,0,1
KLHL30,0,0,0,0,1,0,0,0,0,1
KLHL3,0,0,0,0,1,0,0,0,0,1
KLHL25,0,0,0,0,1,0,0,0,0,1
KLHL14,0,0,0,0,0,0,0,1,0,1
KLHL10,0,0,0,0,1,0,0,0,0,1
KLHDC7B,0,0,0,0,1,0,0,0,0,1
KLHDC7A,0,0,0,0,1,0,0,0,0,1
KLC3,0,0,0,0,1,0,0,0,0,1
KLB,0,0,0,0,1,0,0,0,0,1
KRBA1,0,0,0,0,1,0,0,0,0,1
KPRP,0,0,0,0,1,0,0,0,0,1
KPNA7,0,0,0,0,1,0,0,0,0,1
KMO,0,0,0,0,1,0,0,0,0,1
KLRC2,0,0,0,0,0,1,0,0,0,1
DNAH2,0,0,0,0,1,0,0,0,0,1
DNAH14,0,0,0,0,1,0,0,0,0,1
DNAH12,0,0,0,0,1,0,0,0,0,1
DMXL2,0,0,0,0,0,1,0,0,0,1
DMXL1,0,0,0,0,1,0,0,0,0,1
DMRTC2,0,0,0,0,1,0,0,0,0,1
DMRTA2,0,0,0,0,1,0,0,0,0,1
DMGDH,0,0,0,0,1,0,0,0,0,1
DMC1,0,0,0,0,1,0,0,0,0,1
DMBX1,0,0,0,0,1,0,0,0,0,1
KLK6,0,0,0,0,1,0,0,0,0,1
LATS2,0,0,0,0,1,0,0,0,0,1
LANCL3,0,0,0,0,1,0,0,0,0,1
LAMC3,0,0,0,0,1,0,0,0,0,1
L3MBTL4,0,0,0,0,1,0,0,0,0,1
L1CAM,0,0,0,0,1,0,0,0,0,1
KY,0,0,0,0,1,0,0,0,0,1
KRT9,0,0,0,0,1,0,0,0,0,1
KRT83,0,0,0,0,1,0,0,0,0,1
KRT79,0,0,0,0,1,0,0,0,0,1
KRT73,0,0,0,0,1,0,0,0,0,1
KRT5,0,0,0,0,1,0,0,0,0,1
KRT40,0,0,0,0,1,0,0,0,0,1
KRT4,0,0,0,0,1,0,0,0,0,1
KRT24,0,0,0,0,1,0,0,0,0,1
KRT222,0,0,0,0,1,0,0,0,0,1
KRT2,0,0,0,0,1,0,0,0,0,1
LGALS12,0,0,0,0,1,0,0,0,0,1
LEPREL1,0,0,0,0,1,0,0,0,0,1
LEKR1,0,0,0,0,1,0,0,0,0,1
LDB3,0,0,0,0,1,0,0,0,0,1
LDB2,0,0,0,0,1,0,0,0,0,1
LCT,0,0,0,0,1,0,0,0,0,1
LCNL1,0,0,0,0,1,0,0,0,0,1
LCN12,0,0,0,0,1,0,0,0,0,1
LCN10,0,0,0,0,1,0,0,0,0,1
LCN1,0,0,0,0,0,1,0,0,0,1
LCE3E,0,0,0,0,1,0,0,0,0,1
LCE2D,0,0,0,0,1,0,0,0,0,1
LCE1E,0,0,0,0,1,0,0,0,0,1
LCA5L,0,0,0,0,1,0,0,0,0,1
LCA5,0,0,0,0,1,0,0,0,0,1
LAYN,0,0,0,0,1,0,0,0,0,1
LINGO1,0,0,0,0,1,0,0,0,0,1
LIN7A,0,0,0,0,1,0,0,0,0,1
LIMS2,0,0,0,0,1,0,0,0,0,1
LILRB5,0,0,0,0,1,0,0,0,0,1
LILRA4,0,0,0,0,1,0,0,0,0,1
LIFR,0,0,0,0,1,0,0,0,0,1
LGR5,0,0,0,0,1,0,0,0,0,1
LGI3,0,0,0,0,0,1,0,0,0,1
DLL4,0,0,0,0,1,0,0,0,0,1
DLL3,0,0,0,0,1,0,0,0,0,1
DLL1,1,0,0,0,0,0,0,0,0,1
DLEU1,0,0,0,0,0,1,0,0,0,1
DLC1,0,0,0,0,1,0,0,0,0,1
DKKL1,0,0,0,0,1,0,0,0,0,1
DIS3,0,0,0,0,1,0,0,0,0,1
DIO3,0,0,0,0,1,0,0,0,0,1
DDX43,0,0,0,0,1,0,0,0,0,1
DDO,0,0,0,0,0,1,0,0,0,1
DDN,1,0,0,0,0,0,0,0,0,1
DDHD1,0,0,0,0,0,0,0,1,0,1
LPAR3,0,0,0,0,1,0,0,0,0,1
LOXL4,0,0,0,0,1,0,0,0,0,1
LOR,0,0,0,0,1,0,0,0,0,1
LONRF2,0,0,0,0,1,0,0,0,0,1
LNX1,0,0,0,0,1,0,0,0,0,1
LMX1B,0,0,0,0,0,1,0,0,0,1
LMX1A,0,0,0,0,1,0,0,0,0,1
LMTK3,1,0,0,0,0,0,0,0,0,1
LIPJ,0,0,0,0,1,0,0,0,0,1
LIPH,0,0,0,0,1,0,0,0,0,1
LIPG,0,0,0,0,1,0,0,0,0,1
LIPC,0,0,0,0,1,0,0,0,0,1
LRGUK,0,0,0,0,1,0,0,0,0,1
LRFN3,0,0,0,0,1,0,0,0,0,1
LRFN2,0,0,0,0,1,0,0,0,0,1
LRFN1,0,0,0,0,1,0,0,0,0,1
LPPR5,0,0,0,0,1,0,0,0,0,1
LPPR4,0,0,0,0,1,0,0,0,0,1
LPO,0,0,0,0,1,0,0,0,0,1
LPAR5,0,0,0,0,1,0,0,0,0,1
DGKG,0,0,0,0,1,0,0,0,0,1
DGKB,0,0,0,0,0,0,0,0,1,1
DGCR14,0,0,0,0,0,1,0,0,0,1
DFFB,0,0,0,0,1,0,0,0,0,1
DET1,0,0,0,0,1,0,0,0,0,1
