Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Splice_Site,Translation_Start_Site,Total_Expressed
RRM2,0,0,0,0,1,0,0,0,0,1
RRM2B,0,0,0,0,1,0,0,0,0,1
RRN3,0,0,0,0,1,0,0,0,0,1
RRP1,0,0,0,0,1,0,0,0,0,1
RPS6KA1,0,0,0,0,0,1,0,0,0,1
RNF215,1,0,0,0,0,0,0,0,0,1
C3orf55,0,0,0,0,1,0,0,0,0,1
RNF217,0,1,0,0,0,0,0,0,0,1
RNF220,0,0,0,0,1,0,0,0,0,1
RNF24,0,0,0,0,0,1,0,0,0,1
RNF25,0,0,0,0,1,0,0,0,0,1
ZNF770,0,0,0,0,1,0,0,0,0,1
C3orf52,0,0,0,0,1,0,0,0,0,1
RNF38,0,1,0,0,0,0,0,0,0,1
RNF4,0,0,0,0,1,0,0,0,0,1
RNF40,0,0,0,0,1,0,0,0,0,1
RNF43,0,0,0,0,1,0,0,0,0,1
C3orf14,0,0,0,0,0,1,0,0,0,1
RPL19,0,0,0,0,0,1,0,0,0,1
RNMT,0,0,0,0,1,0,0,0,0,1
RNPEPL1,0,0,0,0,1,0,0,0,0,1
ZNF77,0,0,0,0,1,0,0,0,0,1
ZNF768,0,0,0,0,1,0,0,0,0,1
ABCB8,0,0,0,0,1,0,0,0,0,1
C2orf44,0,0,0,0,1,0,0,0,0,1
C2orf42,0,0,0,0,0,1,0,0,0,1
ABCB9,0,0,0,0,1,0,0,0,0,1
ABCC3,0,0,0,0,1,0,0,0,0,1
RP2,0,0,0,0,1,0,0,0,0,1
C2CD2,0,0,0,0,1,0,0,0,0,1
C22orf46P,0,0,0,0,1,0,0,0,0,1
C21orf91,0,0,0,0,1,0,0,0,0,1
C21orf59,0,0,0,0,1,0,0,0,0,1
RNFT1,0,0,0,0,1,0,0,0,0,1
C1QTNF1,0,0,0,0,1,0,0,0,0,1
ZNF700,0,0,0,0,1,0,0,0,0,1
SALL2,0,0,0,0,1,0,0,0,0,1
C1QB,0,0,0,0,1,0,0,0,0,1
C1GALT1,0,0,0,0,1,0,0,0,0,1
ZNF688,0,0,0,0,1,0,0,0,0,1
C19orf60,0,0,0,0,0,0,0,1,0,1
ABCD3,0,0,0,0,1,0,0,0,0,1
C19orf43,0,0,0,0,1,0,0,0,0,1
C19orf38,0,0,0,0,1,0,0,0,0,1
SAP130,0,0,0,0,1,0,0,0,0,1
SAP30BP,0,0,0,0,1,0,0,0,0,1
SARDH,0,0,0,0,1,0,0,0,0,1
ZNF726,0,0,0,0,1,0,0,0,0,1
ZNF671,0,0,0,0,1,0,0,0,0,1
ACAD10,0,0,0,0,1,0,0,0,0,1
C18orf25,0,0,0,0,1,0,0,0,0,1
C17orf62,0,0,0,0,1,0,0,0,0,1
SASS6,0,0,0,0,1,0,0,0,0,1
C16orf80,0,0,0,0,1,0,0,0,0,1
C16orf52,0,0,0,0,1,0,0,0,0,1
C15orf52,0,0,0,0,1,0,0,0,0,1
ZNF653,0,0,0,0,1,0,0,0,0,1
C15orf38,0,0,0,0,1,0,0,0,0,1
SCAF4,1,0,0,0,0,0,0,0,0,1
C15orf26,0,0,0,0,1,0,0,0,0,1
SCAP,0,0,0,0,1,0,0,0,0,1
ABCD4,0,0,0,0,0,1,0,0,0,1
RRP12,0,0,0,0,1,0,0,0,0,1
ZNF721,0,0,0,0,1,0,0,0,0,1
C1orf43,0,0,0,0,1,0,0,0,0,1
RRP8,0,0,0,0,1,0,0,0,0,1
RRP9,0,0,0,0,1,0,0,0,0,1
C1orf27,0,0,0,0,1,0,0,0,0,1
RSBN1,0,0,0,0,1,0,0,0,0,1
C1orf228,0,0,0,0,1,0,0,0,0,1
ZNF711,0,0,0,0,1,0,0,0,0,1
RSL24D1,0,0,0,0,1,0,0,0,0,1
RSPH1,0,0,0,0,1,0,0,0,0,1
RSPH3,0,0,0,0,1,0,0,0,0,1
RSPRY1,0,0,0,0,1,0,0,0,0,1
SAFB,0,0,0,0,1,0,0,0,0,1
C1orf198,0,0,0,0,1,0,0,0,0,1
RTFDC1,0,0,0,0,1,0,0,0,0,1
C1orf174,0,1,0,0,0,0,0,0,0,1
RTN2,0,0,0,0,1,0,0,0,0,1
RTN4,0,0,0,0,1,0,0,0,0,1
C1orf162,0,0,0,0,1,0,0,0,0,1
C1orf159,0,0,0,0,1,0,0,0,0,1
RWDD1,0,0,0,0,1,0,0,0,0,1
RWDD2B,0,0,0,0,1,0,0,0,0,1
RYR1,0,0,0,0,1,0,0,0,0,1
S100A8,0,0,1,0,0,0,0,0,0,1
ZNF701,0,0,0,0,1,0,0,0,0,1
SAC3D1,0,0,0,0,1,0,0,0,0,1
C1QTNF5,0,0,0,0,1,0,0,0,0,1
RTCA,0,0,0,0,1,0,0,0,0,1
ABCA5,0,0,0,0,1,0,0,0,0,1
REEP3,0,0,0,0,1,0,0,0,0,1
REL,0,0,0,0,1,0,0,0,0,1
RELA,0,0,0,0,1,0,0,0,0,1
CABLES2,0,0,0,0,1,0,0,0,0,1
REPIN1,1,0,0,0,0,0,0,0,0,1
CAB39L,0,0,0,0,1,0,0,0,0,1
REPS2,0,0,0,0,1,0,0,0,0,1
CA9,0,0,0,0,1,0,0,0,0,1
REST,0,0,0,0,1,0,0,0,0,1
RETSAT,0,0,0,0,0,1,0,0,0,1
REV3L,0,0,0,0,1,0,0,0,0,1
ZNF805,0,0,0,0,1,0,0,0,0,1
RNF214,0,0,0,0,1,0,0,0,0,1
CA11,0,0,0,0,1,0,0,0,0,1
RFT1,0,1,0,0,0,0,0,0,0,1
RFTN1,0,0,0,0,1,0,0,0,0,1
RFX2,0,0,0,0,1,0,0,0,0,1
C9orf41,0,0,0,0,0,1,0,0,0,1
RFXAP,0,0,0,0,1,0,0,0,0,1
RGAG4,0,0,0,0,1,0,0,0,0,1
RGL1,0,0,0,0,1,0,0,0,0,1
RGL3,0,0,0,0,1,0,0,0,0,1
RGMB,0,0,0,0,1,0,0,0,0,1
C9orf156,0,0,0,0,1,0,0,0,0,1
ZNF791,0,0,0,0,1,0,0,0,0,1
RGPD8,0,0,0,0,1,0,0,0,0,1
ZNF792,0,0,0,0,1,0,0,0,0,1
RBM19,0,0,0,0,0,0,0,1,0,1
RBM23,0,0,0,0,1,0,0,0,0,1
RBM26,0,0,0,0,1,0,0,0,0,1
ZNF816,0,0,0,0,1,0,0,0,0,1
RBM28,1,0,0,0,0,0,0,0,0,1
CADM4,0,0,0,0,1,0,0,0,0,1
RBM42,0,0,0,0,1,0,0,0,0,1
RBM43,0,0,0,0,1,0,0,0,0,1
RBM45,0,0,0,0,1,0,0,0,0,1
CAD,0,0,0,0,1,0,0,0,0,1
RBM4B,0,0,0,0,1,0,0,0,0,1
RBM5,0,0,0,0,0,1,0,0,0,1
RBM6,0,0,0,0,1,0,0,0,0,1
RECQL4,0,0,0,0,1,0,0,0,0,1
RBM8A,0,0,0,0,1,0,0,0,0,1
RBMX,0,0,0,0,1,0,0,0,0,1
ABCA3,0,0,0,0,1,0,0,0,0,1
RCAN3,0,0,0,0,1,0,0,0,0,1
RCBTB2,0,0,0,0,1,0,0,0,0,1
CACNB4,0,0,0,0,1,0,0,0,0,1
CACNA2D1,0,0,0,0,1,0,0,0,0,1
RCN3,0,0,0,0,0,1,0,0,0,1
RCOR1,0,0,0,0,1,0,0,0,0,1
RCOR2,0,0,0,0,0,0,0,1,0,1
CACNA1B,0,0,0,0,1,0,0,0,0,1
RCSD1,0,0,0,0,1,0,0,0,0,1
RECK,0,0,0,0,1,0,0,0,0,1
RECQL,0,0,0,0,1,0,0,0,0,1
RBM7,0,0,0,0,1,0,0,0,0,1
ZNF784,0,0,0,0,1,0,0,0,0,1
C5orf30,0,0,0,0,1,0,0,0,0,1
C5orf28,0,0,0,0,1,0,0,0,0,1
RMND1,0,0,0,0,1,0,0,0,0,1
RNASET2,0,0,0,0,1,0,0,0,0,1
RNF103,0,0,0,0,1,0,0,0,0,1
C5,0,0,0,0,1,0,0,0,0,1
RNF113A,0,0,0,0,1,0,0,0,0,1
RNF114,0,0,0,0,1,0,0,0,0,1
ZNF782,0,0,0,0,1,0,0,0,0,1
ABCB7,0,0,0,0,0,1,0,0,0,1
RNF130,0,0,0,0,1,0,0,0,0,1
RNF135,1,0,0,0,0,0,0,0,0,1
C9orf114,0,0,0,0,0,0,0,1,0,1
RNF145,0,0,0,0,1,0,0,0,0,1
ZNF777,0,0,0,0,1,0,0,0,0,1
RNF146,0,0,1,0,0,0,0,0,0,1
ZNF771,0,0,0,0,1,0,0,0,0,1
RNF149,0,0,0,0,1,0,0,0,0,1
RNF165,0,0,0,0,0,1,0,0,0,1
RNF168,0,0,0,0,1,0,0,0,0,1
RNF183,0,0,0,0,1,0,0,0,0,1
RNF187,0,0,0,0,1,0,0,0,0,1
RNF19A,0,0,0,0,1,0,0,0,0,1
RNF2,0,0,0,0,0,0,0,1,0,1
RNF212,0,0,0,0,1,0,0,0,0,1
C3orf62,0,0,0,0,1,0,0,0,0,1
RNF139,0,0,0,0,1,0,0,0,0,1
ZNF814,0,0,0,0,1,0,0,0,0,1
RGS19,0,0,0,0,1,0,0,0,0,1
RGS22,0,0,0,0,1,0,0,0,0,1
C8orf82,0,0,0,0,1,0,0,0,0,1
RHBDD1,0,0,0,0,1,0,0,0,0,1
C8orf76,0,0,0,0,1,0,0,0,0,1
C8orf33,0,0,0,0,1,0,0,0,0,1
RHBDL2,0,0,0,0,1,0,0,0,0,1
RHOA,0,0,0,0,1,0,0,0,0,1
RHOBTB1,0,0,0,0,1,0,0,0,0,1
RHOD,0,0,0,0,1,0,0,0,0,1
RHOH,0,0,0,0,1,0,0,0,0,1
RHOJ,0,0,0,0,1,0,0,0,0,1
RIPK4,0,0,0,0,1,0,0,0,0,1
RHOT2,0,1,0,0,0,0,0,0,0,1
RHOU,0,0,0,0,0,1,0,0,0,1
RIBC2,0,0,0,0,1,0,0,0,0,1
RIC8A,0,0,0,0,1,0,0,0,0,1
RICTOR,0,0,0,0,1,0,0,0,0,1
ZNF785,0,0,0,0,1,0,0,0,0,1
RILPL1,0,0,0,0,0,1,0,0,0,1
RIMKLB,0,0,0,0,1,0,0,0,0,1
RIMS2,0,0,0,0,1,0,0,0,0,1
C7orf49,0,0,0,0,1,0,0,0,0,1
C7orf25,0,0,0,0,1,0,0,0,0,1
RINL,0,0,0,0,1,0,0,0,0,1
C6orf120,0,0,0,0,1,0,0,0,0,1
C5orf46,0,1,0,0,0,0,0,0,0,1
RHOT1,0,0,0,0,1,0,0,0,0,1
TWF1,0,0,0,0,0,1,0,0,0,1
TXLNA,0,0,0,0,1,0,0,0,0,1
ZHX2,0,0,0,0,1,0,0,0,0,1
TXNDC16,0,0,0,0,1,0,0,0,0,1
TXNDC5,0,0,0,0,1,0,0,0,0,1
TXNRD2,0,0,0,0,1,0,0,0,0,1
ANAPC7,0,0,0,0,0,1,0,0,0,1
ZHX1,0,0,0,0,0,0,0,0,1,1
TYROBP,0,0,1,0,0,0,0,0,0,1
ZGPAT,0,0,0,0,1,0,0,0,0,1
TYSND1,0,0,0,0,1,0,0,0,0,1
U2AF1L4,0,0,0,0,1,0,0,0,0,1
ZGLP1,0,0,0,0,1,0,0,0,0,1
SRSF9,0,0,0,0,1,0,0,0,0,1
UACA,0,0,0,0,1,0,0,0,0,1
ZG16B,0,0,0,0,1,0,0,0,0,1
UAP1,0,0,0,0,1,0,0,0,0,1
UAP1L1,0,0,0,0,1,0,0,0,0,1
UBA1,0,0,0,0,1,0,0,0,0,1
UBA2,0,0,0,0,1,0,0,0,0,1
ANAPC5,0,0,0,0,0,1,0,0,0,1
UBA52,0,0,0,0,1,0,0,0,0,1
UBA6,0,0,0,0,1,0,0,0,0,1
ANAPC13,0,0,0,0,1,0,0,0,0,1
UBB,0,0,0,0,1,0,0,0,0,1
UBE2B,0,0,1,0,0,0,0,0,0,1
UBE2F,0,0,0,0,1,0,0,0,0,1
U2AF2,0,0,0,0,1,0,0,0,0,1
TTC31,0,0,0,0,1,0,0,0,0,1
TTC38,0,0,0,0,1,0,0,0,0,1
ACYP2,0,0,0,0,1,0,0,0,0,1
ANKLE2,0,0,0,0,0,1,0,0,0,1
ANKIB1,0,0,0,0,1,0,0,0,0,1
ANK3,0,0,0,0,1,0,0,0,0,1
TTI2,0,0,0,0,1,0,0,0,0,1
TTLL1,0,0,0,0,1,0,0,0,0,1
TTLL12,0,0,0,0,1,0,0,0,0,1
TTLL3,0,0,0,0,1,0,0,0,0,1
ANK1,0,0,0,0,1,0,0,0,0,1
ANGPTL4,0,0,0,0,1,0,0,0,0,1
TTYH2,0,0,0,0,1,0,0,0,0,1
ZIC1,0,0,0,0,1,0,0,0,0,1
TUBA1A,0,0,0,0,1,0,0,0,0,1
TUBAL3,0,0,0,0,1,0,0,0,0,1
TUBB2B,0,0,0,0,1,0,0,0,0,1
ANGPTL2,0,0,0,0,1,0,0,0,0,1
TUBG1,0,0,0,0,1,0,0,0,0,1
ZKSCAN8,0,0,0,0,1,0,0,0,0,1
ANGEL2,0,0,0,0,1,0,0,0,0,1
ZIM2,0,0,0,0,1,0,0,0,0,1
TUFT1,0,0,0,0,1,0,0,0,0,1
ANG,0,0,0,0,1,0,0,0,0,1
TULP4,0,0,0,0,1,0,0,0,0,1
TUSC3,0,0,0,0,1,0,0,0,0,1
TUT1,0,0,0,0,1,0,0,0,0,1
TTYH3,0,0,0,0,1,0,0,0,0,1
UGT2B11,0,0,0,0,1,0,0,0,0,1
UGT2B28,0,0,0,0,1,0,0,0,0,1
AMD1,0,0,0,0,1,0,0,0,0,1
UMPS,0,0,0,0,1,0,0,0,0,1
ZFPM1,0,0,0,0,0,0,0,1,0,1
UNC50,0,0,0,0,1,0,0,0,0,1
UNC5B,0,0,0,0,1,0,0,0,0,1
ADAM32,0,0,0,0,1,0,0,0,0,1
UNC5CL,0,0,0,0,1,0,0,0,0,1
UNK,0,0,0,0,0,1,0,0,0,1
AMACR,0,0,0,0,1,0,0,0,0,1
UPF3A,0,0,0,0,1,0,0,0,0,1
UQCC4,0,0,0,0,0,0,0,1,0,1
UBE2G1,0,0,0,0,1,0,0,0,0,1
UQCRC2,0,0,0,0,1,0,0,0,0,1
UQCRH,0,0,0,0,1,0,0,0,0,1
URB1,0,0,0,0,1,0,0,0,0,1
ZFP37,0,0,0,0,1,0,0,0,0,1
ALS2CR12,0,0,0,0,1,0,0,0,0,1
ALS2CL,0,0,0,0,1,0,0,0,0,1
USB1,0,0,0,0,1,0,0,0,0,1
USF1,0,0,0,0,1,0,0,0,0,1
USF2,0,0,0,0,1,0,0,0,0,1
USH1G,0,0,0,0,1,0,0,0,0,1
USO1,0,0,0,0,1,0,0,0,0,1
ADAMDEC1,0,0,0,0,1,0,0,0,0,1
USP1,0,0,0,0,1,0,0,0,0,1
UQCR10,0,0,0,0,0,1,0,0,0,1
UBE2G2,0,0,0,0,1,0,0,0,0,1
ZFYVE20,0,0,0,0,0,1,0,0,0,1
UBE2N,0,0,0,0,1,0,0,0,0,1
UBE2Q2,0,0,0,0,1,0,0,0,0,1
UBE2T,0,0,0,0,0,0,0,1,0,1
UBE3B,0,0,0,0,1,0,0,0,0,1
UBE3C,0,0,0,0,1,0,0,0,0,1
ANAPC1,0,0,0,0,1,0,0,0,0,1
UBE4B,0,0,0,0,1,0,0,0,0,1
AMZ2,0,0,0,0,1,0,0,0,0,1
UBOX5,1,0,0,0,0,0,0,0,0,1
UBQLN1,0,0,0,0,0,1,0,0,0,1
AMY2B,0,0,0,0,1,0,0,0,0,1
AMDHD2,0,0,0,0,1,0,0,0,0,1
UBR3,0,0,0,0,1,0,0,0,0,1
AMOT,0,0,0,0,1,0,0,0,0,1
ZFR,0,0,0,0,1,0,0,0,0,1
AMIGO1,0,0,0,0,1,0,0,0,0,1
UBTF,0,0,0,0,1,0,0,0,0,1
UBXN2A,0,0,0,0,1,0,0,0,0,1
UBXN4,0,0,0,0,1,0,0,0,0,1
UCHL3,0,0,0,0,1,0,0,0,0,1
UCHL5,0,0,0,0,1,0,0,0,0,1
ADAM23,0,0,0,0,0,1,0,0,0,1
UEVLD,1,0,0,0,0,0,0,0,0,1
UFD1L,0,0,0,0,1,0,0,0,0,1
AMFR,0,0,0,0,1,0,0,0,0,1
UGDH,0,0,0,0,1,0,0,0,0,1
AMPD2,0,0,0,0,1,0,0,0,0,1
TRIM13,0,0,0,0,1,0,0,0,0,1
ZNF133,0,0,0,0,1,0,0,0,0,1
ANP32D,0,0,0,0,1,0,0,0,0,1
TRIM21,0,0,0,0,1,0,0,0,0,1
ANO9,0,0,0,0,1,0,0,0,0,1
TRIM26,0,0,0,0,1,0,0,0,0,1
ACTB,0,0,0,0,1,0,0,0,0,1
TRIM29,0,0,0,0,1,0,0,0,0,1
TRIM3,0,0,0,0,1,0,0,0,0,1
ANO6,0,0,0,0,1,0,0,0,0,1
TRIM35,0,0,0,0,1,0,0,0,0,1
ZNF121,0,0,0,0,1,0,0,0,0,1
TRIM41,0,0,0,0,1,0,0,0,0,1
TTC3,0,0,0,0,1,0,0,0,0,1
TRIM46,0,0,0,0,1,0,0,0,0,1
TRIM5,0,0,0,0,1,0,0,0,0,1
TRIM56,0,0,0,0,1,0,0,0,0,1
TRIM59,0,0,0,0,1,0,0,0,0,1
TRIM66,0,0,0,0,1,0,0,0,0,1
ANKZF1,0,0,0,0,0,1,0,0,0,1
ZNF117,0,0,0,0,1,0,0,0,0,1
TRIM72,0,0,0,0,1,0,0,0,0,1
TRIM8,0,0,0,0,1,0,0,0,0,1
ACTL6A,0,0,0,0,1,0,0,0,0,1
ANKS1A,0,0,0,0,1,0,0,0,0,1
ACTR3,0,0,0,0,1,0,0,0,0,1
ANKRD6,0,0,0,0,1,0,0,0,0,1
TRIM44,0,0,0,0,1,0,0,0,0,1
TPST2,0,0,0,0,1,0,0,0,0,1
TRABD2A,0,0,0,0,1,0,0,0,0,1
AP4B1,0,0,0,0,1,0,0,0,0,1
TRAF3,0,0,0,0,0,0,0,1,0,1
TRAF3IP2,0,0,0,0,1,0,0,0,0,1
TRAF4,0,0,0,0,1,0,0,0,0,1
TRAF6,0,0,0,0,1,0,0,0,0,1
AP3D1,0,0,0,0,1,0,0,0,0,1
ZNF155,0,0,0,0,0,1,0,0,0,1
AP2B1,0,0,0,0,1,0,0,0,0,1
TRAM1L1,0,0,0,0,1,0,0,0,0,1
AP2A1,0,0,0,0,1,0,0,0,0,1
ZNF148,0,0,0,0,1,0,0,0,0,1
ZNF138,0,0,0,0,1,0,0,0,0,1
ZNF142,0,0,0,0,1,0,0,0,0,1
ZNF14,0,0,0,0,1,0,0,0,0,1
TRAPPC10,0,0,0,0,0,1,0,0,0,1
AP1M2,0,0,0,0,1,0,0,0,0,1
AP1M1,0,0,0,0,1,0,0,0,0,1
AP1G2,0,0,0,0,1,0,0,0,0,1
TRAPPC6B,0,0,0,0,1,0,0,0,0,1
AP1B1,0,0,0,0,1,0,0,0,0,1
AOC2,0,0,0,0,0,1,0,0,0,1
TREM1,0,0,0,0,0,1,0,0,0,1
AOAH,0,0,0,0,0,1,0,0,0,1
ANXA1,0,0,0,0,1,0,0,0,0,1
TRIB3,0,0,0,0,1,0,0,0,0,1
TRIM11,0,0,0,0,1,0,0,0,0,1
TRAPPC1,0,0,1,0,0,0,0,0,0,1
TSEN2,0,0,0,0,1,0,0,0,0,1
TSEN34,0,0,0,0,1,0,0,0,0,1
TSEN54,0,0,0,0,1,0,0,0,0,1
TSG101,0,0,0,0,1,0,0,0,0,1
TSGA13,0,0,0,0,0,1,0,0,0,1
TSHZ1,0,0,0,0,1,0,0,0,0,1
TSHZ3,0,0,0,0,1,0,0,0,0,1
TSN,0,0,0,0,1,0,0,0,0,1
ANKRD13D,0,0,0,0,1,0,0,0,0,1
TSNAX,0,0,0,0,1,0,0,0,0,1
TSPAN3,0,0,0,0,1,0,0,0,0,1
TSPYL2,0,0,0,0,1,0,0,0,0,1
TSPYL4,0,0,0,0,1,0,0,0,0,1
TRIP10,0,0,0,0,1,0,0,0,0,1
TSR1,0,0,0,0,1,0,0,0,0,1
TSR3,0,0,0,0,1,0,0,0,0,1
TSSC4,0,0,0,0,1,0,0,0,0,1
TSTD1,0,0,0,0,1,0,0,0,0,1
TTC12,0,0,0,0,0,0,0,1,0,1
ANKRD13B,0,0,0,0,1,0,0,0,0,1
TTC21B,0,0,0,0,1,0,0,0,0,1
ZMIZ2,0,0,0,0,1,0,0,0,0,1
TTC22,0,0,0,0,1,0,0,0,0,1
TTC23,0,0,0,0,1,0,0,0,0,1
TTC26,0,0,0,0,0,0,0,1,0,1
TTC27,0,0,0,0,1,0,0,0,0,1
TTC28,0,0,0,0,1,0,0,0,0,1
TSPYL5,0,0,0,0,1,0,0,0,0,1
ANKRD52,0,0,0,0,1,0,0,0,0,1
ANKRD50,0,0,0,0,1,0,0,0,0,1
TRIP13,0,0,0,0,1,0,0,0,0,1
TRIP6,0,0,0,0,1,0,0,0,0,1
TRMT1,0,0,0,0,1,0,0,0,0,1
TRMT10A,0,0,0,0,1,0,0,0,0,1
ZNF100,0,0,0,0,1,0,0,0,0,1
TRMT10C,0,0,0,0,0,1,0,0,0,1
TRMT12,0,0,0,0,1,0,0,0,0,1
TRMT1L,0,0,1,0,0,0,0,0,0,1
ACTR3B,0,0,0,0,1,0,0,0,0,1
TRMT5,0,0,0,0,1,0,0,0,0,1
ANKRD40,0,0,0,0,1,0,0,0,0,1
TSC22D4,0,0,0,0,1,0,0,0,0,1
ACTR3C,0,0,0,0,1,0,0,0,0,1
ANKRD30B,0,0,0,0,1,0,0,0,0,1
ANKRD29,0,0,0,0,1,0,0,0,0,1
ANKRD28,0,0,0,0,0,0,0,1,0,1
ACTR8,0,0,0,0,1,0,0,0,0,1
TRPT1,0,1,0,0,0,0,0,0,0,1
TRPV2,0,0,0,0,1,0,0,0,0,1
TRPV6,0,0,0,0,0,0,0,1,0,1
ANKRD18A,0,0,0,0,1,0,0,0,0,1
TRUB1,0,0,0,0,1,0,0,0,0,1
ACVR2A,0,0,0,0,1,0,0,0,0,1
TSC22D1,0,0,0,0,0,1,0,0,0,1
TSC22D2,0,0,0,0,1,0,0,0,0,1
TSC22D3,0,0,0,0,1,0,0,0,0,1
TROVE2,0,0,0,0,1,0,0,0,0,1
ADAP2,0,0,0,0,1,0,0,0,0,1
AGAP1,0,0,0,0,1,0,0,0,0,1
WNT3,0,0,0,0,1,0,0,0,0,1
WRAP53,0,0,0,0,1,0,0,0,0,1
AFTPH,0,0,0,0,1,0,0,0,0,1
WRNIP1,0,0,0,0,1,0,0,0,0,1
ADAR,0,0,0,0,1,0,0,0,0,1
WSB2,0,0,0,0,1,0,0,0,0,1
ZC3HC1,0,0,0,0,0,1,0,0,0,1
WWC2,0,0,1,0,0,0,0,0,0,1
WWC3,0,0,0,0,1,0,0,0,0,1
WWOX,0,0,0,0,0,1,0,0,0,1
AFF1,0,0,0,0,1,0,0,0,0,1
USP12,0,0,0,0,1,0,0,0,0,1
WWTR1,0,0,0,0,1,0,0,0,0,1
ZC3HAV1L,0,0,0,0,1,0,0,0,0,1
XAF1,0,0,0,0,1,0,0,0,0,1
XBP1,0,0,0,0,1,0,0,0,0,1
AEBP2,0,0,0,0,1,0,0,0,0,1
XK,0,0,0,0,1,0,0,0,0,1
XKR9,0,0,0,0,1,0,0,0,0,1
XPNPEP1,0,0,0,0,1,0,0,0,0,1
XPO1,0,0,0,0,1,0,0,0,0,1
XPO4,0,0,0,0,1,0,0,0,0,1
XPO5,0,0,0,0,1,0,0,0,0,1
XPO6,0,0,0,0,1,0,0,0,0,1
AEBP1,0,0,0,0,1,0,0,0,0,1
WWP2,0,0,0,0,1,0,0,0,0,1
ZCCHC8,0,0,0,0,1,0,0,0,0,1
WDR52,0,1,0,0,0,0,0,0,0,1
WDR59,0,0,0,0,1,0,0,0,0,1
ZCCHC7,0,0,0,0,1,0,0,0,0,1
WDR60,0,0,0,0,1,0,0,0,0,1
WDR62,0,0,0,0,1,0,0,0,0,1
AGPAT6,0,0,0,0,1,0,0,0,0,1
AGPAT1,0,0,0,0,1,0,0,0,0,1
ADAMTSL3,0,0,0,0,1,0,0,0,0,1
WDR77,0,0,0,0,1,0,0,0,0,1
WDR78,0,0,0,0,1,0,0,0,0,1
ZCCHC24,0,0,0,0,0,0,0,1,0,1
WDR82,0,0,0,0,1,0,0,0,0,1
AGAP5,0,0,0,0,1,0,0,0,0,1
AGK,0,0,0,0,0,1,0,0,0,1
WDR93,0,0,0,0,1,0,0,0,0,1
ADAP1,0,0,0,0,1,0,0,0,0,1
ZCCHC17,0,0,0,0,1,0,0,0,0,1
WEE1,0,0,0,0,1,0,0,0,0,1
WFDC2,0,0,0,0,1,0,0,0,0,1
AGBL5,0,0,0,0,1,0,0,0,0,1
WIPF1,0,0,0,0,1,0,0,0,0,1
WIPF2,0,0,0,0,1,0,0,0,0,1
WIPI1,0,0,0,0,1,0,0,0,0,1
ZCCHC14,0,0,0,0,0,0,0,1,0,1
WISP1,0,0,0,0,0,1,0,0,0,1
WISP2,0,0,0,0,0,1,0,0,0,1
AGAP7,0,0,0,0,1,0,0,0,0,1
WDR90,0,0,0,0,1,0,0,0,0,1
YY2,0,0,0,0,1,0,0,0,0,1
ZC3H4,0,0,0,0,1,0,0,0,0,1
ZC3H3,0,0,0,0,1,0,0,0,0,1
ZBED6,0,0,0,0,1,0,0,0,0,1
ZBTB1,0,0,0,0,1,0,0,0,0,1
ZBTB11,0,0,0,0,1,0,0,0,0,1
ZBTB12,0,0,0,0,1,0,0,0,0,1
ADCY3,0,0,0,0,0,0,1,0,0,1
ADCY2,0,0,0,0,1,0,0,0,0,1
ZBTB20,0,0,0,0,1,0,0,0,0,1
ADCY1,0,0,0,0,1,0,0,0,0,1
ZBTB22,0,0,0,0,1,0,0,0,0,1
ZC3H18,0,0,0,0,1,0,0,0,0,1
XPOT,0,0,0,0,1,0,0,0,0,1
ZBTB34,0,0,0,0,1,0,0,0,0,1
ADCK1,0,0,0,0,1,0,0,0,0,1
ADARB1,0,0,0,0,1,0,0,0,0,1
ZBTB45,0,0,0,0,1,0,0,0,0,1
ZBTB5,0,0,0,0,1,0,0,0,0,1
ZBTB7A,0,0,0,0,1,0,0,0,0,1
ZBTB7B,0,0,0,0,1,0,0,0,0,1
ZBTB7C,0,0,0,0,1,0,0,0,0,1
ZBTB9,0,0,0,0,1,0,0,0,0,1
ZC3H10,0,0,0,0,1,0,0,0,0,1
ZC3H11A,0,0,0,0,1,0,0,0,0,1
ZC3H13,0,0,0,0,1,0,0,0,0,1
ZC3H14,0,0,0,0,1,0,0,0,0,1
ZBTB33,0,0,0,0,1,0,0,0,0,1
ZC3HAV1,0,0,0,0,1,0,0,0,0,1
ZC3H7A,0,0,0,0,1,0,0,0,0,1
XRCC1,0,0,0,0,1,0,0,0,0,1
XRCC2,0,0,0,0,1,0,0,0,0,1
ADRBK1,0,0,0,0,1,0,0,0,0,1
XRCC5,0,0,0,0,1,0,0,0,0,1
XRCC6,0,0,0,0,1,0,0,0,0,1
ADPRHL2,0,0,0,0,1,0,0,0,0,1
ADPRHL1,0,0,0,0,1,0,0,0,0,1
XXYLT1,0,0,0,0,1,0,0,0,0,1
XYLT1,0,0,0,0,1,0,0,0,0,1
ADPRH,0,0,0,0,1,0,0,0,0,1
ADPGK,0,0,0,0,1,0,0,0,0,1
ADD2,0,0,0,0,1,0,0,0,0,1
ADORA2A,0,0,0,0,0,1,0,0,0,1
YEATS2,0,0,0,0,1,0,0,0,0,1
YIPF1,0,0,0,0,1,0,0,0,0,1
ADORA1,1,0,0,0,0,0,0,0,0,1
